"","pos","Depth"
"4149",4530,3063.92820512821
"4150",4531,3065.37435897436
"4151",4532,3028.13333333333
"4152",4533,3040.41538461538
"4153",4534,2987.36923076923
"4154",4535,3016.65128205128
"4155",4536,2983.94358974359
"4156",4537,2988.47692307692
"4157",4538,2980.44102564103
"4158",4539,2941.48717948718
"4159",4540,2942.16923076923
"4160",4541,2931.12820512821
"4161",4542,2929.79487179487
"4162",4543,2923.92307692308
"4163",4544,2919.13333333333
"4164",4545,2917.50256410256
"4165",4546,2900.59487179487
"4166",4547,2901.82564102564
"4167",4548,2900.74871794872
"4168",4549,2851.55384615385
"4169",4550,2864.8
"4170",4551,2862.22564102564
"4171",4552,2870.28717948718
"4172",4553,2876.81025641026
"4173",4554,2881.46153846154
"4174",4555,2882.49230769231
"4175",4557,2868.2
"4176",4558,2860.87179487179
"4177",4559,2886.81538461538
"4178",4560,2894.15384615385
"4179",4561,2878.8358974359
"4180",4562,2879.55897435897
"4181",4563,2872.02564102564
"4182",4564,2862.70769230769
"4183",4565,2866.66153846154
"4184",4566,2860.51794871795
"4185",4567,2859.26666666667
"4186",4569,2837.22564102564
"4187",4570,2834.04615384615
"4188",4571,2822.06666666667
"4189",4572,2832
"4190",4573,2829.30256410256
"4191",4574,2839.61538461538
"4192",4575,2826.97435897436
"4193",4576,2831.61025641026
"4194",4577,2838.44615384615
"4195",4578,2815.92307692308
"4196",4579,2807.74871794872
"4197",4580,2815.94358974359
"4198",4581,2828.34358974359
"4199",4582,2824.61538461538
"4200",4583,2818.4
"4201",4584,2801.41538461538
"4202",4585,2790.43076923077
"4203",4586,2795.97948717949
"4204",4587,2804.34358974359
"4205",4588,2811.61538461538
"4206",4589,2830.78974358974
"4207",4590,2836.60512820513
"4208",4591,2699.32820512821
"4209",4592,2779.17948717949
"4210",4593,2772.93846153846
"4211",4594,2782.81025641026
"4212",4595,2807.84615384615
"4213",4596,2804.25641025641
"4214",4597,2771.75897435897
"4215",4598,2767.55384615385
"4216",4599,2774.09743589744
"4217",4600,2775.78974358974
"4218",4601,2778.81025641026
"4219",4602,2790.82564102564
"4220",4603,2765.14871794872
"4221",4604,2763.15979381443
"4222",4605,2827.64948453608
"4223",4606,2816.13402061856
"4224",4607,2833.71134020619
"4225",4608,2835.01030927835
"4226",4609,2811.31443298969
"4227",4610,2810.66494845361
"4228",4611,2872.20618556701
"4229",4612,2879.35051546392
"4230",4613,2882.82474226804
"4231",4614,2885.1030927835
"4232",4615,2878.18974358974
"4233",4616,2826.20512820513
"4234",4617,2852.7282051282
"4235",4618,2865.47692307692
"4236",4619,2874.24102564103
"4237",4620,2875.58974358974
"4238",4621,2865.97435897436
"4239",4622,2883.01025641026
"4240",4623,2874.80512820513
"4241",4624,2889.08205128205
"4242",4625,2891.91794871795
"4243",4626,2885.66666666667
"4244",4627,2894.10769230769
"4245",4628,2895.18461538462
"4246",4629,2900.87692307692
"4247",4630,2895.69230769231
"4248",4631,2877.85128205128
"4249",4632,2889.87179487179
"4250",4633,2879.9641025641
"4251",4634,2861.85641025641
"4252",4635,2872.13333333333
"4253",4636,2876.63076923077
"4254",4637,2882.26666666667
"4255",4638,2891.30769230769
"4256",4639,2889.52820512821
"4257",4640,2899.73333333333
"4258",4641,2909
"4259",4642,2902.92307692308
"4260",4643,2917.12820512821
"4261",4644,2922.32820512821
"4262",4645,2928.95897435897
"4263",4646,2931.49743589744
"4264",4648,2941.19487179487
"4265",4650,2953.33333333333
"4266",4651,2957.48205128205
"4267",4653,2960.0358974359
"4268",4654,2953.74358974359
"4269",4655,2939.72307692308
"4270",4656,2950.36923076923
"4271",4657,2952.20512820513
"4272",4658,2952.32307692308
"4273",4659,2982.67179487179
"4274",4660,2976.34358974359
"4275",4661,2996.09230769231
"4276",4662,2972.28205128205
"4277",4663,2957.40512820513
"4278",4664,2976.84102564103
"4279",4665,2962.4
"4280",4666,2971.37948717949
"4281",4668,2963.87179487179
"4282",4669,2960.82564102564
"4283",4670,2959.38461538462
"4284",4671,2945.40512820513
"4285",4672,2888.53846153846
"4286",4673,2941.40512820513
"4287",4674,2961.39487179487
"4288",4675,2968.01538461538
"4289",4676,2965.30769230769
"4290",4677,2961.5641025641
"4291",4678,2949.50256410256
"4292",4679,2951.76923076923
"4293",4680,2957.8358974359
"4294",4681,2957.65128205128
"4295",4682,2967.42051282051
"4296",4683,2968.67692307692
"4297",4684,2974.98974358974
"4298",4685,2981.65641025641
"4299",4686,2983.94358974359
"4300",4687,2962.91282051282
"4301",4688,2964.85641025641
"4302",4689,2952.25128205128
"4303",4690,2968.09230769231
"4304",4692,2984.99487179487
"4305",4693,2978.18461538462
"4306",4694,2964.41538461538
"4307",4695,2983.06666666667
"4308",4696,2870.34358974359
"4309",4697,3039.07179487179
"4310",4698,3040.68717948718
"4311",4699,3037.29230769231
"4312",4700,3055.41538461538
"4313",4701,3038.25128205128
"4314",4702,3030.17435897436
"4315",4703,3008.2358974359
"4316",4704,2994.34358974359
"4317",4705,3014.54871794872
"4318",4706,2976.85128205128
"4319",4707,2976.93333333333
"4320",4708,2974.08205128205
"4321",4709,2960.17435897436
"4322",4710,2973.29230769231
"4323",4711,2982.4358974359
"4324",4712,2993.84615384615
"4325",4713,2993.98974358974
"4326",4714,2968.15384615385
"4327",4715,2968.69743589744
"4328",4716,2976.31282051282
"4329",4717,2981.11794871795
"4330",4719,2944.66666666667
"4331",4720,2959.1641025641
"4332",4721,2948.66153846154
"4333",4722,2945.41025641026
"4334",4723,2927.51794871795
"4335",4724,2954.28205128205
"4336",4725,2958.54358974359
"4337",4726,2950.67692307692
"4338",4727,2942.50256410256
"4339",4728,2945.34871794872
"4340",4729,2917.31282051282
"4341",4730,2937.11282051282
"4342",4731,2945.01025641026
"4343",4732,2937.15384615385
"4344",4733,2916.61025641026
"4345",4734,2958.81025641026
"4346",4735,2963.74358974359
"4347",4736,2961.06153846154
"4348",4737,2960.17948717949
"4349",4738,2945.19487179487
"4350",4739,2911.38461538462
"4351",4740,2917.52820512821
"4352",4741,2898.11282051282
"4353",4742,2856.52307692308
"4354",4743,2841.06666666667
"4355",4744,2822.82564102564
"4356",4745,2798.81538461538
"4357",4746,2815.82564102564
"4358",4747,2835.71282051282
"4359",4748,2831.86153846154
"4360",4749,2812.41025641026
"4361",4750,2755.67692307692
"4362",4752,2804.66666666667
"4363",4753,2838.90769230769
"4364",4754,2813.25641025641
"4365",4755,2829.40512820513
"4366",4756,2820.94871794872
"4367",4757,2781.2717948718
"4368",4758,2803.18974358974
"4369",4759,2769.53333333333
"4370",4760,2773.38974358974
"4371",4761,2728.60512820513
"4372",4762,2731.24102564103
"4373",4763,2726.77435897436
"4374",4764,2711.20512820513
"4375",4765,2708.38461538462
"4376",4766,2684.95897435897
"4377",4767,2689.4
"4378",4768,2692.85128205128
"4379",4769,2662.9641025641
"4380",4770,2652.21538461538
"4381",4771,2639.48717948718
"4382",4773,2659.51282051282
"4383",4774,2683.92820512821
"4384",4775,2693.41538461538
"4385",4776,2672.60512820513
"4386",4777,2671.21538461538
"4387",4778,2668.90769230769
"4388",4779,2650.86153846154
"4389",4780,2647.68205128205
"4390",4781,2668.47692307692
"4391",4782,2661.93333333333
"4392",4783,2672.23076923077
"4393",4784,2659.73333333333
"4394",4785,2657.19487179487
"4395",4786,2622.0358974359
"4396",4787,2638.31794871795
"4397",4788,2647.95384615385
"4398",4789,2656.82051282051
"4399",4790,2669.10769230769
"4400",4792,2670.59487179487
"4401",4794,2650.55897435897
"4402",4795,2661.76923076923
"4403",4796,2626.17948717949
"4404",4797,2675.58974358974
"4405",4798,2668.08205128205
"4406",4799,2662.2
"4407",4800,2685.77948717949
"4408",4801,2683.89743589744
"4409",4803,2672.93333333333
"4410",4804,2673.28205128205
"4411",4805,2668.45641025641
"4412",4806,2664.47692307692
"4413",4807,2669.1641025641
"4414",4808,2660.38974358974
"4415",4809,2627.63076923077
"4416",4810,2645.90769230769
"4417",4811,2648.35384615385
"4418",4812,2650.54871794872
"4419",4813,2650.53333333333
"4420",4815,2625.47179487179
"4421",4816,2607.10769230769
"4422",4817,2605.32307692308
"4423",4818,2586.46666666667
"4424",4819,2567.78974358974
"4425",4820,2574.38974358974
"4426",4821,2573.10769230769
"4427",4822,2586.09743589744
"4428",4823,2573.92820512821
"4429",4824,2539.57435897436
"4430",4825,2548.10256410256
"4431",4826,2553.6
"4432",4827,2559.94358974359
"4433",4828,2579.67179487179
"4434",4829,2568.2717948718
"4435",4830,2570.74358974359
"4436",4831,2575.12820512821
"4437",4832,2578.41538461538
"4438",4833,2573.06666666667
"4439",4834,2552.83076923077
"4440",4835,2587.50769230769
"4441",4836,2571.83076923077
"4442",4837,2558.58974358974
"4443",4839,2525.91794871795
"4444",4840,2570.92820512821
"4445",4841,2547.84615384615
"4446",4842,2550.68717948718
"4447",4843,2543.75384615385
"4448",4844,2532.06666666667
"4449",4845,2541.70256410256
"4450",4846,2532.37948717949
"4451",4847,2501.42564102564
"4452",4848,2480.62564102564
"4453",4849,2476.38461538462
"4454",4850,2478.82564102564
"4455",4851,2483.38974358974
"4456",4852,2486.30769230769
"4457",4853,2465.91282051282
"4458",4854,2481.97948717949
"4459",4855,2478.72307692308
"4460",4856,2473.30769230769
"4461",4857,2466.90256410256
"4462",4858,2451.64615384615
"4463",4859,2452.72307692308
"4464",4860,2455.95384615385
"4465",4861,2436.3641025641
"4466",4862,2431.77435897436
"4467",4863,2426.15384615385
"4468",4864,2432.88205128205
"4469",4865,2436.23076923077
"4470",4866,2440.41025641026
"4471",4867,2478.62564102564
"4472",4868,2449.94358974359
"4473",4869,2494.17435897436
"4474",4870,2488.22051282051
"4475",4871,2491.52820512821
"4476",4872,2498.02564102564
"4477",4873,2482.90256410256
"4478",4874,2539.1641025641
"4479",4875,2528.74358974359
"4480",4876,2519.11282051282
"4481",4877,2509.90769230769
"4482",4878,2517.53333333333
"4483",4879,2479.06153846154
"4484",4880,2485.93333333333
"4485",4881,2474.05641025641
"4486",4882,2484.34871794872
"4487",4883,2482.89230769231
"4488",4884,2503.71282051282
"4489",4885,2492.07692307692
"4490",4886,2467.93846153846
"4491",4887,2491.82051282051
"4492",4888,2514.91794871795
"4493",4889,2537.2
"4494",4890,2537.34871794872
"4495",4891,2527.37435897436
"4496",4892,2566.37948717949
"4497",4893,2582.50256410256
"4498",4894,2561.67692307692
"4499",4895,2576.70256410256
"4500",4896,2565.71794871795
"4501",4897,2573.9641025641
"4502",4898,2568.56923076923
"4503",4899,2565.91794871795
"4504",4900,2566.42564102564
"4505",4901,2580.52307692308
"4506",4902,2531.55384615385
"4507",4903,2554.14871794872
"4508",4904,2452.10769230769
"4509",4905,2457.77948717949
"4510",4906,2462.95897435897
"4511",4907,2452.77948717949
"4512",4908,2437.58974358974
"4513",4909,2424.85128205128
"4514",4910,2438.10769230769
"4515",4911,2432.88717948718
"4516",4912,2442.78974358974
"4517",4913,2451.05128205128
"4518",4914,2450.68717948718
"4519",4915,2447.1641025641
"4520",4916,2479.81025641026
"4521",4917,2473.06666666667
"4522",4918,2479.25641025641
"4523",4919,2451.07179487179
"4524",4920,2475.04102564103
"4525",4921,2458.47692307692
"4526",4922,2456.7641025641
"4527",4923,2472.61025641026
"4528",4924,2463.91794871795
"4529",4925,2446.86153846154
"4530",4926,2419.63076923077
"4531",4927,2473.89230769231
"4532",4928,2478.44102564103
"4533",4929,2467.73333333333
"4534",4930,2450.8
"4535",4931,2446.7282051282
"4536",4932,2450.48717948718
"4537",4933,2501.38974358974
"4538",4934,2508.84102564103
"4539",4935,2614.48205128205
"4540",4936,2681.74871794872
"4541",4937,2690.12307692308
"4542",4938,2714.79487179487
"4543",4939,2720.4
"4544",4940,2750.8358974359
"4545",4941,2748.62051282051
"4546",4942,2734.56923076923
"4547",4943,2750.0358974359
"4548",4944,2751.17948717949
"4549",4945,2772.06153846154
"4550",4947,2777.07179487179
"4551",4948,2797.26666666667
"4552",4949,2794.27692307692
"4553",4950,2825.41538461538
"4554",4951,2817.69743589744
"4555",4952,2775.35897435897
"4556",4953,2842.94871794872
"4557",4954,2820.31794871795
"4558",4955,2814.69743589744
"4559",4956,2813.10769230769
"4560",4957,2806.17948717949
"4561",4958,2767.25128205128
"4562",4959,2798.39487179487
"4563",4960,2796.29743589744
"4564",4961,2791.35384615385
"4565",4962,2798.53846153846
"4566",4963,2799.88717948718
"4567",4964,2792.59487179487
"4568",4965,2814.85128205128
"4569",4966,2840.34871794872
"4570",4967,2850.58974358974
"4571",4968,2854.71282051282
"4572",4969,2804.38974358974
"4573",4970,2865.55897435897
"4574",4971,2787.20512820513
"4575",4972,2784.58461538462
"4576",4973,2753.9641025641
"4577",4974,2747.51794871795
"4578",4975,2778.92307692308
"4579",4976,2771.92820512821
"4580",4977,2775.78974358974
"4581",4978,2764.74358974359
"4582",4979,2732.24102564103
"4583",4980,2766.88205128205
"4584",4981,2771.37948717949
"4585",4982,2772.89230769231
"4586",4983,2767.23076923077
"4587",4984,2773.71282051282
"4588",4985,2779.42564102564
"4589",4986,2825.97948717949
"4590",4987,2844.8
"4591",4988,2855.17948717949
"4592",4989,2859.87179487179
"4593",4990,2856.30769230769
"4594",4991,2853.65128205128
"4595",4992,2883.7282051282
"4596",4993,2888.33846153846
"4597",4994,2894.07179487179
"4598",4995,2892.99487179487
"4599",4996,2838.07179487179
"4600",4997,2841.33846153846
"4601",4998,2850.95384615385
"4602",4999,2855.41025641026
"4603",5000,2858.48717948718
"4604",5001,2855.41025641026
"4605",5002,2857.51282051282
"4606",5003,2887.63076923077
"4607",5004,2897
"4608",5005,2895.2358974359
"4609",5006,2860.7282051282
"4610",5007,2895.11794871795
"4611",5008,2885.04102564103
"4612",5009,2889.35897435897
"4613",5010,2876.47692307692
"4614",5011,2876.35384615385
"4615",5012,2867.64102564103
"4616",5013,2870.96923076923
"4617",5014,2842.0358974359
"4618",5015,2831.48205128205
"4619",5016,2818.25641025641
"4620",5017,2811.83076923077
"4621",5018,2796.68717948718
"4622",5019,2789.3641025641
"4623",5020,2790.52307692308
"4624",5021,2798.07692307692
"4625",5022,2803.99487179487
"4626",5023,2794.65128205128
"4627",5024,2804.95384615385
"4628",5025,2751.34871794872
"4629",5026,2754.9641025641
"4630",5027,2758.47692307692
"4631",5028,2753.62051282051
"4632",5029,2753.75384615385
"4633",5030,2730.60512820513
"4634",5031,2757.51794871795
"4635",5032,2730.47179487179
"4636",5033,2727.49743589744
"4637",5034,2732.82564102564
"4638",5035,2668.98461538462
"4639",5036,2716.20512820513
"4640",5037,2723.71282051282
"4641",5038,2742.41538461538
"4642",5040,2674.84102564103
"4643",5041,2728.1641025641
"4644",5042,2622.08717948718
"4645",5043,2761.85128205128
"4646",5044,2781.74358974359
"4647",5045,2774.94871794872
"4648",5046,2791.30256410256
"4649",5047,2780.97435897436
"4650",5048,2786.15384615385
"4651",5049,2786.70256410256
"4652",5050,2781.25128205128
"4653",5051,2783.21538461538
"4654",5052,2789.81538461538
"4655",5053,2787.23076923077
"4656",5054,2777.87179487179
"4657",5055,2831.37435897436
"4658",5056,2835.79487179487
"4659",5058,2782.90769230769
"4660",5059,2846.54871794872
"4661",5060,2828.12820512821
"4662",5061,2864.92307692308
"4663",5062,2872.08205128205
"4664",5063,2871.13846153846
"4665",5064,2822.81025641026
"4666",5065,2866.08205128205
"4667",5066,2858.93846153846
"4668",5067,2859.41538461538
"4669",5068,2861.98461538462
"4670",5069,2830.32307692308
"4671",5070,2852.32820512821
"4672",5071,2843.58461538462
"4673",5072,2849.12820512821
"4674",5073,2847.04615384615
"4675",5074,2816.87179487179
"4676",5075,2829.90769230769
"4677",5076,2806.89230769231
"4678",5077,2803.07179487179
"4679",5078,2788.52307692308
"4680",5079,2776.40512820513
"4681",5080,2782.34871794872
"4682",5081,2765.33333333333
"4683",5082,2769.60512820513
"4684",5083,2738.54358974359
"4685",5084,2740.4
"4686",5085,2737.64615384615
"4687",5086,2759.13846153846
"4688",5087,2752.41538461538
"4689",5089,2744.59487179487
"4690",5090,2739.33846153846
"4691",5091,2740.02051282051
"4692",5092,2732.40512820513
"4693",5093,2676.22051282051
"4694",5094,2688.04102564103
"4695",5095,2673.50256410256
"4696",5096,2682.55384615385
"4697",5097,2666.51282051282
"4698",5098,2668.9641025641
"4699",5099,2612.01025641026
"4700",5100,2611.54871794872
"4701",5101,2612.07692307692
"4702",5102,2606.8
"4703",5103,2592.58461538462
"4704",5104,2573.48205128205
"4705",5105,2574.69230769231
"4706",5106,2570.80512820513
"4707",5107,2566.53846153846
"4708",5108,2547.64102564103
"4709",5109,2538.25641025641
"4710",5110,2543.30256410256
"4711",5111,2560.2
"4712",5112,2533.40512820513
"4713",5113,2512.42051282051
"4714",5114,2489.62564102564
"4715",5115,2503.31794871795
"4716",5116,2495.92307692308
"4717",5117,2497.24102564103
"4718",5118,2496.48205128205
"4719",5119,2472.55384615385
"4720",5120,2462.97948717949
"4721",5121,2461.31794871795
"4722",5122,2420
"4723",5123,2451.40512820513
"4724",5124,2443.89230769231
"4725",5125,2449.2717948718
"4726",5126,2436.47692307692
"4727",5127,2417.2358974359
"4728",5128,2409.44102564103
"4729",5129,2413.6
"4730",5130,2425.77948717949
"4731",5131,2432.90769230769
"4732",5132,2426.36923076923
"4733",5133,2394.43076923077
"4734",5134,2386.55897435897
"4735",5135,2379.96923076923
"4736",5136,2376.40512820513
"4737",5137,2345.21538461538
"4738",5138,2371.44615384615
"4739",5139,2360.80512820513
"4740",5140,2364.89230769231
"4741",5141,2358.54358974359
"4742",5142,2379.25641025641
"4743",5143,2386.7641025641
"4744",5144,2378.28717948718
"4745",5145,2379.79487179487
"4746",5146,2365.33846153846
"4747",5147,2368.7282051282
"4748",5148,2387.85128205128
"4749",5149,2410.97948717949
"4750",5150,2405.18461538462
"4751",5151,2405.74871794872
"4752",5152,2405.73333333333
"4753",5153,2405.69230769231
"4754",5154,2408.53846153846
"4755",5155,2411.89743589744
"4756",5156,2420.19487179487
"4757",5157,2411.4
"4758",5158,2394.72307692308
"4759",5159,2427.69230769231
"4760",5160,2419.48717948718
"4761",5161,2423.89743589744
"4762",5162,2415.45641025641
"4763",5163,2409.54871794872
"4764",5164,2382.49230769231
"4765",5165,2423.09743589744
"4766",5166,2408.92820512821
"4767",5167,2409.53333333333
"4768",5168,2409.18461538462
"4769",5169,2397.7641025641
"4770",5170,2410.84102564103
"4771",5172,2403.46666666667
"4772",5173,2383.83076923077
"4773",5174,2371.49743589744
"4774",5175,2384.32307692308
"4775",5176,2388.73846153846
"4776",5177,2422.22564102564
"4777",5178,2421.65641025641
"4778",5179,2423.05641025641
"4779",5180,2424.97948717949
"4780",5181,2428.13333333333
"4781",5182,2427.2717948718
"4782",5184,2409.2358974359
"4783",5185,2423.85641025641
"4784",5187,2402.8
"4785",5188,2393.33846153846
"4786",5189,2373.29230769231
"4787",5190,2365.04102564103
"4788",5191,2382.85641025641
"4789",5192,2394.8358974359
"4790",5193,2399.28205128205
"4791",5194,2385.52820512821
"4792",5195,2393.96923076923
"4793",5196,2424.47692307692
"4794",5197,2420.65128205128
"4795",5198,2407.18461538462
"4796",5199,2400.66666666667
"4797",5200,2407.29230769231
"4798",5201,2407.25128205128
"4799",5202,2404.30769230769
"4800",5203,2388.40512820513
"4801",5204,2365.80512820513
"4802",5205,2392.1641025641
"4803",5206,2395.38974358974
"4804",5207,2394.57435897436
"4805",5208,2402.8
"4806",5209,2402.55897435897
"4807",5211,2456.28205128205
"4808",5212,2462.37948717949
"4809",5213,2493.82051282051
"4810",5214,2504.46666666667
"4811",5215,2414.81025641026
"4812",5216,2547.51282051282
"4813",5217,2488.48717948718
"4814",5218,2577.40512820513
"4815",5219,2535.89743589744
"4816",5220,2492.58461538462
"4817",5221,2564.3641025641
"4818",5222,2555.88205128205
"4819",5223,2536.62564102564
"4820",5224,2521.93846153846
"4821",5225,2511.46666666667
"4822",5226,2514.09230769231
"4823",5227,2520.46666666667
"4824",5228,2532.98974358974
"4825",5229,2534.28205128205
"4826",5230,2544.89230769231
"4827",5231,2543.44102564103
"4828",5232,2564.76923076923
"4829",5233,2572.15384615385
"4830",5234,2578.77948717949
"4831",5235,2591.84102564103
"4832",5236,2536.05641025641
"4833",5237,2605.70769230769
"4834",5238,2598.20512820513
"4835",5239,2600.83076923077
"4836",5240,2596.89230769231
"4837",5241,2577.2358974359
"4838",5242,2589.74358974359
"4839",5243,2586.9641025641
"4840",5244,2585.85641025641
"4841",5245,2548.64102564103
"4842",5246,2549.12820512821
"4843",5247,2546.98461538462
"4844",5248,2559.67692307692
"4845",5249,2558.55384615385
"4846",5250,2527.50256410256
"4847",5251,2519.02051282051
"4848",5252,2518.30769230769
"4849",5253,2524.90256410256
"4850",5254,2519.61538461538
"4851",5255,2490.60512820513
"4852",5256,2466.85641025641
"4853",5257,2465.29743589744
"4854",5258,2472.90256410256
"4855",5259,2478.05641025641
"4856",5260,2487.6358974359
"4857",5261,2488.56923076923
"4858",5262,2466.07179487179
"4859",5263,2514.68205128205
"4860",5264,2478.01025641026
"4861",5265,2490.12307692308
"4862",5266,2495.42564102564
"4863",5267,2499.55384615385
"4864",5268,2500.85128205128
"4865",5269,2458.30256410256
"4866",5270,2461.54358974359
"4867",5271,2497.68205128205
"4868",5272,2485
"4869",5273,2490.2717948718
"4870",5274,2465.82051282051
"4871",5275,2477.92307692308
"4872",5276,2458.16923076923
"4873",5277,2435.28717948718
"4874",5278,2447.17948717949
"4875",5279,2448.25641025641
"4876",5280,2442.41538461538
"4877",5281,2436.04102564103
"4878",5282,2425.49230769231
"4879",5283,2422.08205128205
"4880",5284,2413.77948717949
"4881",5285,2378.22564102564
"4882",5286,2375.77948717949
"4883",5287,2372.64102564103
"4884",5288,2363.52307692308
"4885",5289,2344.04102564103
"4886",5290,2356.25128205128
"4887",5291,2325.78974358974
"4888",5292,2311.81538461538
"4889",5293,2315.5641025641
"4890",5295,2309.33846153846
"4891",5296,2308.7282051282
"4892",5297,2323.68205128205
"4893",5298,2326.64102564103
"4894",5299,2294.55897435897
"4895",5300,2289.13846153846
"4896",5301,2295.91282051282
"4897",5302,2272.49743589744
"4898",5303,2274.28205128205
"4899",5304,2266.45641025641
"4900",5305,2259.37435897436
"4901",5306,2270.95384615385
"4902",5307,2268.64102564103
"4903",5308,2267.28205128205
"4904",5309,2272.58461538462
"4905",5310,2285.92820512821
"4906",5311,2290.52820512821
"4907",5312,2291.84615384615
"4908",5313,2284.73333333333
"4909",5314,2284.03076923077
"4910",5315,2275.65641025641
"4911",5316,2276.64102564103
"4912",5317,2277.46666666667
"4913",5318,2259.45128205128
"4914",5319,2280.26666666667
"4915",5320,2285.67179487179
"4916",5321,2281.66666666667
"4917",5322,2286.3641025641
"4918",5323,2268.02564102564
"4919",5324,2263.08205128205
"4920",5325,2276.18974358974
"4921",5326,2296.89230769231
"4922",5327,2306.70256410256
"4923",5328,2309.98974358974
"4924",5329,2302.81538461538
"4925",5330,2307.37948717949
"4926",5331,2312.96923076923
"4927",5332,2320.98461538462
"4928",5333,2318.78461538462
"4929",5334,2318.01025641026
"4930",5335,2318.84615384615
"4931",5336,2319.65641025641
"4932",5337,2330.31794871795
"4933",5338,2330.0358974359
"4934",5339,2341.46153846154
"4935",5340,2349.40512820513
"4936",5341,2350.33846153846
"4937",5342,2379.58974358974
"4938",5343,2382.55384615385
"4939",5344,2384.08205128205
"4940",5345,2384.87179487179
"4941",5346,2387.6
"4942",5347,2389.7282051282
"4943",5348,2397.68205128205
"4944",5350,2390.5641025641
"4945",5351,2407.30256410256
"4946",5352,2406
"4947",5353,2395.08205128205
"4948",5354,2395.98461538462
"4949",5355,2399.86666666667
"4950",5356,2403.66153846154
"4951",5357,2410.02051282051
"4952",5358,2410.22051282051
"4953",5359,2406.87179487179
"4954",5360,2389.64615384615
"4955",5361,2429.58461538462
"4956",5362,2453.53333333333
"4957",5363,2456.23076923077
"4958",5364,2431.42564102564
"4959",5365,2459.09743589744
"4960",5366,2457.50256410256
"4961",5367,2457.79487179487
"4962",5368,2485.25128205128
"4963",5370,2486.7641025641
"4964",5371,2479.11282051282
"4965",5372,2510.40512820513
"4966",5373,2503.68205128205
"4967",5374,2494.14871794872
"4968",5375,2488.14871794872
"4969",5376,2505.86666666667
"4970",5377,2501.67692307692
"4971",5378,2508.08717948718
"4972",5379,2516.26666666667
"4973",5380,2514.79487179487
"4974",5381,2512.35384615385
"4975",5382,2522.87179487179
"4976",5383,2521.70769230769
"4977",5384,2521.50256410256
"4978",5385,2549.65641025641
"4979",5386,2511.14871794872
"4980",5387,2597.69230769231
"4981",5388,2586.34358974359
"4982",5389,2564.70256410256
"4983",5390,2567.7282051282
"4984",5391,2589.05641025641
"4985",5392,2580.94871794872
"4986",5393,2580.70256410256
"4987",5394,2567.21025641026
"4988",5395,2567.06666666667
"4989",5396,2561.42051282051
"4990",5397,2562.15384615385
"4991",5398,2580.33333333333
"4992",5400,2602.15897435897
"4993",5401,2596.91282051282
"4994",5402,2630.13333333333
"4995",5403,2630.85128205128
"4996",5404,2608.59487179487
"4997",5405,2645.27692307692
"4998",5406,2642.10769230769
"4999",5407,2651
"5000",5408,2657.25128205128
"5001",5409,2652.66666666667
"5002",5410,2651.86666666667
"5003",5411,2646.57948717949
"5004",5412,2640.22564102564
"5005",5413,2643.47692307692
"5006",5414,2651.27692307692
"5007",5415,2656.44102564103
"5008",5416,2676.05128205128
"5009",5417,2685.12307692308
"5010",5418,2690.17948717949
"5011",5419,2698.13846153846
"5012",5420,2702.39487179487
"5013",5421,2696
"5014",5422,2712.7282051282
"5015",5424,2724.92820512821
"5016",5425,2732.25641025641
"5017",5426,2750.7641025641
"5018",5427,2767.12820512821
"5019",5428,2750.29230769231
"5020",5429,2773.87179487179
"5021",5430,2779.98461538462
"5022",5431,2778.63076923077
"5023",5432,2783.41538461538
"5024",5433,2768.62051282051
"5025",5434,2768.33846153846
"5026",5435,2757.29743589744
"5027",5436,2771.40512820513
"5028",5437,2771.6
"5029",5439,2768.69230769231
"5030",5440,2781.15897435897
"5031",5442,2805.63076923077
"5032",5443,2756.79487179487
"5033",5444,2772.14358974359
"5034",5445,2767.29230769231
"5035",5446,2774.82051282051
"5036",5447,2779.58974358974
"5037",5448,2781.43076923077
"5038",5450,2770.25128205128
"5039",5451,2778.30769230769
"5040",5452,2768.38974358974
"5041",5453,2779.08205128205
"5042",5454,2790.89230769231
"5043",5455,2807.34358974359
"5044",5456,2813.12820512821
"5045",5457,2819.91794871795
"5046",5458,2814.25128205128
"5047",5459,2828.50256410256
"5048",5460,2829.65641025641
"5049",5461,2822.13846153846
"5050",5462,2825.32820512821
"5051",5463,2830.28205128205
"5052",5464,2830.28717948718
"5053",5465,2779.77948717949
"5054",5466,2813.86153846154
"5055",5467,2769.94358974359
"5056",5468,2800
"5057",5469,2798.32307692308
"5058",5470,2783.49743589744
"5059",5471,2802.52820512821
"5060",5472,2775.09743589744
"5061",5473,2781.05128205128
"5062",5474,2782.69743589744
"5063",5475,2778.65641025641
"5064",5476,2780.97948717949
"5065",5477,2753.49743589744
"5066",5478,2775.35897435897
"5067",5479,2747.46666666667
"5068",5480,2772.49230769231
"5069",5481,2776.09230769231
"5070",5482,2764.4358974359
"5071",5483,2709.16923076923
"5072",5484,2646.45641025641
"5073",5485,2661.92820512821
"5074",5486,2666.4358974359
"5075",5487,2664.81025641026
"5076",5488,2659.86666666667
"5077",5489,2663.16923076923
"5078",5490,2585.22564102564
"5079",5491,2652.73846153846
"5080",5492,2663.06153846154
"5081",5493,2660.90256410256
"5082",5494,2688.90769230769
"5083",5495,2682
"5084",5496,2686.98974358974
"5085",5497,2693.49743589744
"5086",5498,2690.15384615385
"5087",5499,2687.74871794872
"5088",5500,2655.46153846154
