"","pos","numberofZero","Median","Mean","Max","RealMedian","RealMean","RealMax","numberofSample","rawP","Bonferroni","BH","Holm","Hochberg","Hommel","BY","Significance","Significance_holm"
"4948",5434,21,0.00222050755840652,0.00387851712575154,0.0413528686841024,0.000940531350455294,0.00306586710373223,0.140611160318866,126,7.6309905994629e-05,0.607197921999263,0.000578283735237393,0.527148830610897,0.527148830610897,0.327522116528948,0.00552786385617147,"N","N"
"4949",5435,19,0.00180115273775216,0.00403295783549767,0.0306761719593865,0.00175526579739218,0.00380256365596242,0.0678126478473427,129,0.784258295175282,1,0.832489761834274,1,1,1,1,"N","N"
"4950",5436,29,0.00114103149246919,0.00253197637078398,0.0222841225626741,0.00118680275338239,0.00251518004801755,0.144760213143872,133,0.500124513826145,1,0.589205027615433,1,1,1,1,"N","N"
"4951",5437,1,0.00494233937397035,0.00540171816903226,0.0241441441441441,0.00507567368032484,0.00542229454581312,0.0262045646661031,133,0.358131776007992,1,0.452541613736,1,1,1,1,"N","N"
"4952",5439,19,0.00113280994153697,0.00249930427766393,0.0166966349858721,0.00151761072035888,0.00247282724540958,0.0407747196738022,132,0.108444687826877,1,0.172924725659011,1,1,1,1,"N","N"
"4953",5440,1,0.00497641521467976,0.00611154096159659,0.0196191575302943,0.00400522781841554,0.00632150566148135,0.167243675099867,132,0.0106376203963471,1,0.027181613838707,1,1,1,0.259831379538483,"N","N"
"4954",5442,15,0.00117712489818449,0.0017714469535464,0.00738591400685835,0.00171659183048131,0.00199863985999615,0.0144927536231884,134,0.00744922143784652,1,0.020688815002075,1,1,1,0.197766158216502,"N","N"
"4955",5443,0,0.00445765722253815,0.00531987610168699,0.02252036415908,0.00515661678803507,0.00529320246169096,0.0109254498714653,132,0.120359727234452,1,0.188516700551174,1,1,1,1,"N","N"
"4956",5444,10,0.00260940594535047,0.00386060269003947,0.0217830351990767,0.000928074445782364,0.00343519372013257,0.0921156893819334,124,0.000417804650483829,1,0.00215176155592222,1,1,0.972089426958967,0.0205688733873845,"N","N"
"4957",5445,7,0.0013550135501355,0.00162457008705419,0.00781827786582145,0.00154798761609907,0.00173434371420265,0.00569105691056911,133,0.114915481497052,1,0.181281222496439,1,1,1,1,"N","N"
"4958",5446,4,0.00176004693458492,0.00196046881469086,0.00604063701263042,0.001824818,0.00190616490934666,0.0080150068212824,133,0.888442413968675,1,0.914451311917146,1,1,1,1,"N","N"
"4959",5447,13,0.00276811582635624,0.00425595733625873,0.0247578040904198,0.00175031688751993,0.0049040736083291,0.141908423628102,132,0.0418806190378453,1,0.0812988742825409,1,1,1,0.777142916719588,"N","N"
"4960",5448,17,0.00169000482858522,0.00271244617177849,0.0129637907912383,0.00212856534695615,0.00246450582185305,0.0107591153616258,131,0.0448571159317139,1,0.0856764453837367,1,1,1,0.818988494579715,"N","N"
"4961",5450,9,0.00583910034602076,0.0109830249266206,0.0763358778625954,0.00232558139534884,0.0118298678611518,0.198570891312524,115,0.00168614018494637,1,0.00628412995391958,1,1,1,0.0600705375631846,"N","N"
"4962",5451,40,0.000553301364810033,0.00109188789381091,0.00613695090439277,0.000959877135726627,0.00111933345478749,0.00446987305560522,133,0.0206641606002758,1,0.0460057990756559,1,1,1,0.439773381798826,"N","N"
"4963",5452,1,0.00303448801285613,0.00358977390496223,0.0118203309692671,0.00337806211171199,0.00355908508392165,0.00860479409956976,134,0.198932534296287,1,0.282964993814008,1,1,1,1,"N","N"
"4964",5453,24,0.0014421690222094,0.00341151795655339,0.0350425976531104,0.0011912777749003,0.00303289042961901,0.133858267716535,131,0.524410857775282,1,0.609960122104652,1,1,1,1,"N","N"
"4965",5454,2,0.00335409678965022,0.00406323506861246,0.0156720916214587,0.00331717274815004,0.00392233579433596,0.0607072691552063,133,0.97583921875284,1,0.981591266664454,1,1,1,1,"N","N"
"4966",5455,5,0.00220052262412323,0.00249752907518302,0.00783467696150789,0.0023767082590612,0.0024877283192828,0.00677392040643522,133,0.273834564835337,1,0.365219851222724,1,1,1,1,"N","N"
"4967",5456,8,0.00584166784777063,0.00768123851374954,0.0403777271247151,0.00363188312398009,0.00772794729472649,0.181368915245861,124,0.0280760408519181,1,0.0588823125887348,1,1,1,0.562861079593459,"N","N"
"4968",5457,21,0.00120076849183477,0.0020708753216641,0.0171773444753946,0.00182348650619985,0.00219264577626439,0.0322697606961566,133,0.00826583758524274,1,0.0224398736491902,1,1,1,0.214504678108387,"N","N"
"4969",5458,0,0.00343053173241852,0.00413387339194056,0.0188587616349656,0.00440528634361234,0.00447344241960079,0.0108349267049076,133,0.00517643748536981,1,0.0153689974145849,1,1,1,0.146913565325852,"N","N"
"4970",5459,1,0.00309115014048039,0.00427491033991941,0.0147308781869688,0.00278964872305433,0.00417409109351411,0.0489251297257228,118,0.179750284830529,1,0.261619355477688,1,1,1,1,"N","N"
"4971",5460,44,0.000420698359276399,0.000795491440696376,0.00533333333333333,0.000622697317212392,0.000760417527389624,0.00313432835820896,133,0.0219856144850362,1,0.0483703245750602,1,1,1,0.46237608398236,"N","N"
"4972",5461,2,0.0037513397642015,0.00414241133790829,0.0143747005270724,0.00410818212940774,0.00429366762282299,0.0113636363636364,133,0.237546840586373,1,0.326131170882074,1,1,1,1,"N","N"
"4973",5462,5,0.00593975445903063,0.0109664527581878,0.073804864411518,0.00281105097256447,0.0102529792566304,0.172812192723697,120,0.00134998709229158,1,0.00527510114520638,1,1,1,0.0504251445810843,"N","N"
"4974",5463,1,0.00533465554358853,0.005751404953898,0.0192885771543086,0.00592098627731336,0.00617876970901529,0.0148383677795443,134,0.0290917754150394,1,0.0606174192073156,1,1,1,0.579447112675506,"N","N"
"4975",5464,5,0.00218535006070417,0.00273895737136372,0.0126582278481013,0.00249100470523111,0.00262375718407364,0.00812379110251451,133,0.168942137681062,1,0.248846112221382,1,1,1,1,"N","N"
"4976",5465,30,0.000724287783679382,0.00140501428503856,0.00919842312746386,0.00144665461121157,0.00151427317461516,0.00458877515001765,133,6.64286407473344e-05,0.52857269442654,0.000521119731906289,0.461346909990237,0.461346909990237,0.293216020258734,0.00498142824224511,"N","N"
"4977",5466,21,0.000677506775067751,0.00133207146309621,0.0101774171365699,0.00116959064327485,0.00131848440308807,0.00399361022364217,133,0.00232770964631374,1,0.00808097105397839,1,1,1,0.0772466958520235,"N","N"
"4978",5467,0,0.00511679644048943,0.00556059619804657,0.0241411327762303,0.00483297041797228,0.00532086872789732,0.0147569444444444,133,0.901053537064034,1,0.924404718207648,1,1,1,1,"N","N"
"4979",5468,0,0.0113885238720981,0.0136824435050543,0.0459221160911095,0.00763701707097934,0.0130702420301972,0.127151051625239,115,0.00168171595355486,1,0.00627057818295972,1,1,1,0.0599409950215024,"N","N"
"4980",5469,41,0.000352236703064459,0.000741106726641047,0.00676879230495191,0.000700525394045534,0.000863613065948383,0.00399002493765586,133,0.000282917896996663,1,0.00157755971016289,1,1,0.824988587642269,0.0150800286630609,"N","N"
"4981",5470,2,0.00326797385620915,0.00392854672391764,0.0129952456418384,0.00376546530392684,0.00391009849149894,0.00840336134453781,133,0.166000037130469,1,0.24578755032511,1,1,1,1,"N","N"
"4982",5471,14,0.00290059610242712,0.00567556910280135,0.0444506569751188,0.00272894151906612,0.00518365741145858,0.181997533908755,130,0.800107680935463,1,0.844469666693657,1,1,1,1,"N","N"
"4983",5472,1,0.00225784601490178,0.00299220847425467,0.0102915951972556,0.00313577924114142,0.00338008985957164,0.00851063829787234,133,0.000844451656687744,1,0.00367035759393055,1,1,1,0.0350852632477795,"N","N"
"4984",5473,21,0.00202839756592292,0.00343423289162795,0.0239154616240267,0.00274133542196985,0.00303935115331518,0.0108333333333333,133,0.00876338134478533,1,0.0234544989439815,1,1,1,0.224203568381225,"N","N"
"4985",5474,6,0.00275110039022496,0.00477279142903281,0.0261725835708733,0.00305240267781804,0.00487208702984237,0.0562982005141388,126,0.281936627734208,1,0.373832652371454,1,1,1,1,"N","N"
"4986",5475,1,0.00453743382908999,0.00518590899861784,0.017520805957074,0.00465509944985188,0.00490075755245906,0.0100442628532516,131,0.460118569987049,1,0.552711875209382,1,1,1,1,"N","N"
"4987",5476,12,0.00139178912215589,0.00213226394487296,0.0107270560190703,0.00154031632804008,0.00198738849120059,0.0136338028169014,132,0.814515234555919,1,0.856241800714279,1,1,1,1,"N","N"
"4988",5477,1,0.0182167604299976,0.0187486063401995,0.0532075911049016,0.00915659891933165,0.0191952652343814,0.148755955532028,92,0.000206492321077294,1,0.00125137806459408,1,1,0.681424659555069,0.0119620303186215,"N","N"
"4989",5478,21,0.000743657849189248,0.00121971881609742,0.0078003120124805,0.00117829046671798,0.00137345967777124,0.004243453,130,0.000674120322300129,1,0.00311496829532063,1,1,1,0.0297762492762386,"N","N"
"4990",5479,2,0.00250032899065667,0.00320178842640574,0.0154711673699015,0.00294334069168506,0.00376647850120389,0.0538461538461538,129,0.0835696486385459,1,0.140465503636863,1,1,1,1,"N","N"
"4991",5480,10,0.00277287622888833,0.0055987031327231,0.0389556568586821,0.00322407307898979,0.00556653458565979,0.145341387516017,113,0.512325865598432,1,0.599937735477074,1,1,1,1,"N","N"
"4992",5481,12,0.00172413793103448,0.00252998123685414,0.0118194842406877,0.00221116639027087,0.00243779268472605,0.0137051039697543,133,0.0527696162973206,1,0.0971288079754291,1,1,1,0.928462611489467,"N","N"
"4993",5482,0,0.00368188512518409,0.00433948309128501,0.0169054441260745,0.003690036900369,0.00432044371364703,0.0164647993943982,131,0.622412276077266,1,0.695971680824453,1,1,1,1,"N","N"
"4994",5483,12,0.00165186867644022,0.003133860889447,0.0159176029962547,0.00110926234054354,0.00338817022147443,0.0939655172413793,129,0.149270536378993,1,0.225293182467308,1,1,1,1,"N","N"
"4995",5484,0,0.0137481611241352,0.0173628979617436,0.0846607025965525,0.00719165860697495,0.0168039397729528,0.188501413760603,112,3.34032580534549e-06,0.0265789724331341,5.30518411839004e-05,0.0249088095304613,0.0249088095304613,0.0210807961575354,0.000507127103036096,"Y","Y"
"4996",5485,2,0.00271821247867606,0.00368079402644956,0.0129554655870445,0.00312157506928461,0.0032994186921336,0.00953754020184097,132,0.522691981698587,1,0.608583567219148,1,1,1,1,"N","N"
"4997",5486,1,0.0117016089712335,0.0122414450411247,0.0416377515614157,0.00431266846361186,0.0132161041467279,0.160291438979964,77,1.04074220861234e-05,0.0828118575392835,0.000125853886837817,0.0759741812287005,0.0759741812287005,0.0600404180148456,0.00120304810565676,"N","N"
"4998",5487,13,0.00172823503996544,0.00198336884499461,0.0093603744149766,0.00189933523266857,0.00224512504601531,0.0069790628115653,133,0.00538022860729576,1,0.0158616076429242,1,1,1,0.15162246877668,"N","N"
"4999",5488,16,0.00168208578637511,0.00262612844661195,0.0194971090493479,0.00274066461116821,0.00274257696959071,0.00901089689857502,133,5.4024960725249e-05,0.429876612490807,0.000447322177409788,0.378012650194568,0.378012650194568,0.248892994061222,0.00427599108515891,"N","N"
"5000",5489,6,0.00732969131352067,0.0138366308877199,0.100399315459213,0.00540299328355563,0.0121555413209173,0.199758113283612,116,0.502814420385065,1,0.591498276612059,1,1,1,1,"N","N"
"5001",5490,3,0.00267379679144385,0.00319315122403807,0.0120845921450151,0.0031055900621118,0.00344354686452239,0.00998395435906579,133,0.0219892008400317,1,0.0483703245750602,1,1,1,0.46237608398236,"N","N"
"5002",5491,1,0.00239772216394425,0.00278286059350671,0.00922560805143975,0.00264200792602378,0.00274382268526271,0.00780141843971631,133,0.422223268036295,1,0.517184504889902,1,1,1,1,"N","N"
"5003",5492,13,0.00164744645799012,0.00269620227781114,0.0138888888888889,0.00101677681748856,0.00250792759368844,0.0582881906825569,133,0.00874043206367751,1,0.0234088246148374,1,1,1,0.223766963548951,"N","N"
"5004",5493,2,0.00389513108614232,0.00456975443358766,0.0136399064692128,0.00314324202963628,0.00476310622989562,0.0822924320352682,133,0.0491861925357181,1,0.0918935275902111,1,1,1,0.878418116970717,"N","N"
"5005",5494,2,0.00217765042979943,0.0028614103846146,0.0137931034482759,0.00282179292381159,0.0030751891037811,0.0142375421506182,133,0.00977053806493914,1,0.025526859487658,1,1,1,0.244013440677984,"N","N"
"5006",5495,16,0.00136353387829249,0.00301408773497051,0.0209948320413437,0.00189028589667426,0.00330098171933094,0.0480824270177447,130,0.041034192925336,1,0.0800071240154125,1,1,1,0.764794965052008,"N","N"
"5007",5496,28,0.00100769512641993,0.00243517201072896,0.0223390275952694,0.00235849056603774,0.00255876897588503,0.00645369474023879,133,5.76195004144628e-06,0.045847836479788,8.21645815049965e-05,0.0426384303067025,0.0426384303067025,0.0349058933510816,0.000785418286358118,"Y","Y"
"5008",5497,2,0.00273847558192606,0.00341093480836013,0.0111057460164172,0.00333932699717442,0.00365274922254766,0.014959202175884,133,0.0159828847280621,1,0.0377492893060542,1,1,1,0.360848696298598,"N","N"
"5009",5498,12,0.00215860983432626,0.00356162704480026,0.0278551532033426,0.00238957153298008,0.00416965285666875,0.0505104305370617,126,0.0221505746355951,1,0.0485944643990708,1,1,1,0.464518655796814,"N","N"
"5010",5499,13,0.00155728587319244,0.00249670444672043,0.014277869302581,0.00228136882129278,0.00253772222783133,0.00726022162781811,133,0.00287296620877,1,0.00958096903737758,1,1,1,0.091585305312237,"N","N"
"5011",5500,4,0.00218102508178844,0.00228277453847641,0.00852141870105942,0.00216138328530259,0.00240383173509267,0.0134556574923547,131,0.875610222753582,1,0.905540751553191,1,1,1,1,"N","N"
"5012",5501,0,0.012243648607285,0.0141280763320259,0.0442163442558231,0.00671140939597315,0.0124193990534699,0.171894261060129,105,2.99306989940421e-07,0.00238158571895593,9.09002182807608e-06,0.00230346659458148,0.00230346659458148,0.00214273874098348,8.68922988031193e-05,"Y","Y"
"5013",5502,45,0.000425408627842188,0.00081945874689366,0.0065180550123843,0.000721761943063375,0.000931458621493978,0.00670322973796466,132,0.00697996830779558,1,0.0196045209407446,1,1,1,0.187401298225016,"N","N"
"5014",5503,30,0.000814078405128386,0.00153970960119751,0.0107337391861583,0.00146063177086988,0.00164652405892291,0.0149152542372881,132,0.000134159562667386,1,0.000890331643156291,0.906784484068864,0.906784484068864,0.505244913005377,0.00851075658939122,"N","N"
"5015",5504,15,0.00279697268838434,0.00520480721338255,0.0429766368618402,0.00193715023676281,0.00499164055701248,0.19493670886076,125,0.679675736263811,1,0.74595583909671,1,1,1,1,"N","N"
"5016",5505,2,0.00467611057626186,0.00534689173445995,0.0199324867384665,0.00572246065808298,0.00580183357057741,0.0127571543500747,131,0.0136225769254172,1,0.0331787097017279,1,1,1,0.317158133592148,"N","N"
"5017",5506,2,0.00294488851493479,0.00348714019429157,0.0157845868152275,0.00345065562456867,0.00346467022404106,0.00689655172413793,131,0.0264719311832792,1,0.0563503898671802,1,1,1,0.538658212996571,"N","N"
"5018",5507,18,0.00141932291766287,0.00249785448676671,0.0288164665523156,0.00179416324568133,0.00224462943452782,0.0109223300970874,130,0.0201363709637301,1,0.0451720533080531,1,1,1,0.431803534450316,"N","N"
"5019",5508,0,0.00690106786111647,0.00788660467613961,0.0231864855912554,0.00676405463487487,0.00758996666478677,0.0204757603131587,88,0.728092715776684,1,0.787472303851445,1,1,1,1,"N","N"
"5020",5509,2,0.00304555768274492,0.00349584125975416,0.0122478386167147,0.00287048814777812,0.0038258989238312,0.0577760189948556,116,0.706467538948001,1,0.770049617453321,1,1,1,1,"N","N"
"5021",5510,19,0.00198057832907851,0.00382040156157789,0.0531872509960159,0.00327030272090897,0.00393385423420421,0.0208432022738039,130,3.86778644993842e-05,0.3077597678216,0.0003454093914945,0.273336468417148,0.273336468417148,0.188941368079492,0.00330179801795879,"N","N"
"5022",5511,17,0.00126678632095125,0.00202717539596076,0.0108914885034288,0.00184411158439429,0.00224436712942562,0.0220768601798855,130,0.0126469473409805,1,0.0313007029524672,1,1,1,0.299206105896569,"N","N"
"5023",5512,3,0.00331235508446505,0.00418130232912737,0.0146551724137931,0.00367985280588776,0.00386749599018635,0.00982704402515723,131,0.550646277762965,1,0.63170306115339,1,1,1,1,"N","N"
"5024",5513,5,0.0036046685497397,0.00492289557281255,0.0237517558421658,0.00260543940628111,0.00483059462301097,0.0875585854282062,116,0.380775364091485,1,0.476463213095762,1,1,1,1,"N","N"
"5025",5514,24,0.00151220565996976,0.00274658100913123,0.0225403093122738,0.00216450216450216,0.00256481627750286,0.0170964125560538,131,0.00152565085273902,1,0.00578627446865795,1,1,1,0.0553114942512631,"N","N"
"5026",5515,20,0.000768395350151626,0.00150033369709071,0.0118000429092469,0.00135831714422238,0.00163461588994943,0.00808213193534294,132,0.000614930333191641,1,0.00290385795917263,1,1,1,0.0277582274545153,"N","N"
"5027",5516,0,0.013658360686317,0.015830502179098,0.0669095727061941,0.00606833219892659,0.0160037319971231,0.183041722745626,84,6.12440508544073e-06,0.0487318912648519,8.60987478177595e-05,0.0452716023915779,0.0452716023915779,0.036936287070293,0.000823025319790525,"Y","Y"
"5028",5517,27,0.00104966761826125,0.00192452131532857,0.0149075730471079,0.00169489415628965,0.00200074565483392,0.022740193291643,132,0.00469233230240165,1,0.0142258419884829,1,1,1,0.135986044496754,"N","N"
"5029",5518,1,0.0039253305438299,0.00440955513088073,0.0177722152690864,0.00347455651303921,0.00451417497708522,0.107441933954811,132,0.314825288388302,1,0.407924575754065,1,1,1,1,"N","N"
"5030",5519,9,0.00236900053734531,0.00381770314870208,0.0275744680851064,0.00242670240429092,0.00402254850456201,0.117275280898876,128,0.527763378401469,1,0.612605864615681,1,1,1,1,"N","N"
"5031",5520,17,0.00156519628880722,0.0030304022937872,0.0166964818127609,0.00272421492124585,0.00313367878602008,0.00965600482800241,132,1.32097691056505e-05,0.105110132773661,0.000150721471235137,0.0959253958593797,0.0959161334761283,0.0744130040752778,0.00144075947916411,"N","N"
"5032",5521,2,0.00370792926411865,0.00421646612782904,0.0163759818932233,0.00354153251770766,0.00416385047759296,0.0218493952399532,131,0.770383401871182,1,0.822258984398256,1,1,1,1,"N","N"
"5033",5522,16,0.00406810375969355,0.00659562526457872,0.0576261862192271,0.00248075505768865,0.00748618605980031,0.146890958245719,128,0.328695728365657,1,0.422048073358969,1,1,1,1,"N","N"
"5034",5523,3,0.00202405048220026,0.00224234295310955,0.00773480662983425,0.00204359673024523,0.00225446256115852,0.00717043574186431,131,0.259855456704918,1,0.35039313150331,1,1,1,1,"N","N"
"5035",5524,1,0.00341685649202733,0.00412155330009035,0.0134163871586009,0.00330528846153846,0.00365931361282148,0.0170714537134812,131,0.668038031030699,1,0.736353025275579,1,1,1,1,"N","N"
"5036",5525,7,0.00391839510658896,0.00611578711705834,0.0366129676474504,0.00309017623775738,0.00608059659024208,0.150066401062417,122,0.126182778773163,1,0.196062560183179,1,1,1,1,"N","N"
"5037",5526,1,0.00303649289299957,0.00390375919129015,0.0140019537609899,0.00350971523173913,0.00361968646350593,0.0148514851485149,130,0.607399237988113,1,0.682252362601837,1,1,1,1,"N","N"
"5038",5527,0,0.00396259596276371,0.00456079603089927,0.0148168856583729,0.00471808573748075,0.00482209039086753,0.0122641509433962,130,0.119657487920446,1,0.187571834393812,1,1,1,1,"N","N"
"5039",5528,8,0.003,0.00574370119371288,0.0593123209169054,0.00223785166240409,0.00569933419297184,0.136696501220504,119,0.481271640968427,1,0.572076254434683,1,1,1,1,"N","N"
"5040",5529,10,0.00172763561975673,0.00235326936402965,0.00989958987413379,0.0021369197769967,0.0021476093115874,0.00669303316093702,130,0.188913671612846,1,0.272069879642247,1,1,1,1,"N","N"
"5041",5530,2,0.00214140634123466,0.00258643400733168,0.0132019010737546,0.00223711967117717,0.00265310491454913,0.0117474302496329,130,0.254738873581717,1,0.344779251078367,1,1,1,1,"N","N"
"5042",5531,18,0.00144200729226459,0.00320371611228916,0.0417353102690829,0.00088771385117298,0.00334843871466,0.111004417130785,122,0.0650874752393981,1,0.114732175560454,1,1,1,1,"N","N"
"5043",5532,1,0.00335937813145349,0.00414802537531138,0.0155308298562819,0.00423045947869218,0.00432783146650632,0.00798838053740015,130,0.00681301232710744,1,0.0191965789967401,1,1,1,0.183501746170775,"N","N"
"5044",5533,2,0.00414420367590789,0.00480261602229787,0.0183571873055383,0.00454363144483941,0.00482758010481602,0.0102210297687492,130,0.0975545576799243,1,0.158903094259807,1,1,1,1,"N","N"
"5045",5534,13,0.00237889273356401,0.00500851674786642,0.0516124538552622,0.00204498977505112,0.00482993500882368,0.0718685831622177,121,0.849938376389444,1,0.884509503129847,1,1,1,1,"N","N"
"5046",5535,22,0.000953478396057869,0.0017556942749106,0.0113607674829588,0.00160005535022168,0.0019131654297326,0.00950007786949073,130,0.000495382746367396,1,0.00244829845518346,1,1,0.989773303823205,0.0234034950576178,"N","N"
"5047",5536,19,0.00120742592944632,0.00196775672098181,0.0140019537609899,0.00180913258506981,0.00204382870881633,0.00673724735322425,128,0.00284309906519925,1,0.0095081838057062,1,1,1,0.0908895450359184,"N","N"
"5048",5537,6,0.00392305745380916,0.00633032025031354,0.0448675276261483,0.00205655526992288,0.00705129031884814,0.156996587030717,123,0.00161988281551696,1,0.00608277846298651,1,1,1,0.0581458013804209,"N","N"
"5049",5538,14,0.00193567153445666,0.00345039080458533,0.0244956772334294,0.00232397094038686,0.00393011017836486,0.0368291827428972,128,0.100260881232917,1,0.162314513117053,1,1,1,1,"N","N"
"5050",5539,0,0.00328410766911941,0.00407228716028427,0.0146848137535817,0.00336135403249498,0.00362068512103818,0.0106075216972035,128,0.828263800438374,1,0.866714237255148,1,1,1,1,"N","N"
"5051",5540,0,0.00799399925405758,0.01264006045611,0.055152770585189,0.00573929980509106,0.0153896137142815,0.139851485148515,76,0.176844982293088,1,0.257862474639198,1,1,1,1,"N","N"
"5052",5541,21,0.00144175365136168,0.00273197983688118,0.0196581196581197,0.00258876331705719,0.00274409589177439,0.0102639296187683,130,8.87274734639592e-05,0.706004506352724,0.000648901200691842,0.6095577426974,0.6095577426974,0.369017562136607,0.00620290226917444,"N","N"
"5053",5542,18,0.00144712516938157,0.00254844304078988,0.0227272727272727,0.00191794823287062,0.00219984774266309,0.0196950444726811,130,0.0339006817879278,1,0.0686206372390083,1,1,1,0.655950560714369,"N","N"
"5054",5543,6,0.0046602006439254,0.00760071412870041,0.0645807259073842,0.00319346322387022,0.00737095550476408,0.151898734177215,116,0.10587817099696,1,0.169716479980421,1,1,1,1,"N","N"
"5055",5544,20,0.000668225860340795,0.00123368844412989,0.00892629431267534,0.00116731517509728,0.0013973472692282,0.00740055504162812,129,0.00109592053439746,1,0.00448341372349646,1,1,1,0.0428573365706113,"N","N"
"5056",5545,1,0.00368482712685688,0.00443234371631543,0.0143789109306351,0.00424614135120945,0.0044496594315769,0.010406811731315,130,0.155327893499043,1,0.232620444142631,1,1,1,1,"N","N"
"5057",5546,10,0.00344115622849277,0.00513131299923682,0.0214669051878354,0.00265468654278129,0.00558384231244177,0.0666322314049587,125,0.180778820656448,1,0.262972043137725,1,1,1,1,"N","N"
"5058",5547,4,0.00371402042711235,0.00714008364605745,0.0385852090032154,0.00185158809286426,0.00674980700267185,0.191219956023959,99,0.0127593436776608,1,0.0315360678573451,1,1,1,0.301455979222424,"N","N"
"5059",5548,1,0.00438039524413448,0.00517278261195513,0.0159260210634472,0.00493796533946524,0.00510005791309507,0.0117508813160987,130,0.148260657769667,1,0.224023937309768,1,1,1,1,"N","N"
"5060",5549,14,0.00293538065227682,0.00485388366769456,0.0375854214123007,0.00324137217411818,0.00451373625414868,0.0788759380488584,128,0.330370664713535,1,0.423583528702159,1,1,1,1,"N","N"
"5061",5550,14,0.00128466434516638,0.00213342323234222,0.0147518998658918,0.00204598363213095,0.00229737185471991,0.0122031662269129,128,0.00013081785216796,1,0.000872521081056547,0.884982769916251,0.884982769916251,0.495538024012234,0.00834050389769334,"N","N"
"5062",5551,0,0.00368409961765177,0.00419241405168837,0.0138336175857495,0.00402355586058981,0.00420068868718844,0.0122973728339855,128,0.220029525833933,1,0.306669283072448,1,1,1,1,"N","N"
"5063",5552,12,0.00275292498279422,0.00427777593225356,0.0206951979103878,0.00166468489892985,0.00488351125621828,0.139903069466882,117,0.0521986032878336,1,0.0963899480996268,1,1,1,0.921399786524234,"N","N"
"5064",5553,0,0.00418451101717272,0.0046847348738842,0.0131805157593123,0.00390879644719687,0.00458441150554398,0.0410207488671595,128,0.999326520805773,1,0.999703435510628,1,1,1,1,"N","N"
"5065",5554,15,0.00156569955067945,0.0022827542849699,0.015719899964273,0.00121792699556504,0.00242431717368619,0.0987858719646799,128,0.17691540844265,1,0.257917901241877,1,1,1,1,"N","N"
"5066",5555,3,0.0100361961171438,0.0125953027258927,0.0899196683078518,0.00620842572062084,0.0123320391045813,0.131944444444444,107,0.387969087443044,1,0.483412156088992,1,1,1,1,"N","N"
"5067",5556,19,0.00216954893965237,0.00381255294185763,0.0276892430278884,0.00258461586412483,0.00296123417426762,0.0205086136177194,128,0.197924892939431,1,0.28194765823504,1,1,1,1,"N","N"
"5068",5557,13,0.0014096369094222,0.0025742161593202,0.0134108180599017,0.00254919278720589,0.00280663031742299,0.00906183368869936,128,5.7408524536109e-05,0.456799629733819,0.0004670752860264,0.400711501262041,0.400711501262041,0.26115137811476,0.00446481274573004,"N","N"
"5069",5558,6,0.00868893426443449,0.013573704651263,0.0717682663207955,0.00379851423610426,0.0107749059258227,0.197654941373534,84,0.0230261382530462,1,0.050155757481382,1,1,1,0.479443190368161,"N","N"
"5070",5559,3,0.0035441759152332,0.00417826805500146,0.0126530050887086,0.00418411602197068,0.00431090697733383,0.0173370319001387,128,0.144915300960498,1,0.219720093319871,1,1,1,1,"N","N"
"5071",5560,21,0.000719039302484053,0.00125114192657889,0.00970212765957447,0.000884782908209596,0.00108369300959128,0.004739336492891,128,0.225667476523868,1,0.313043159838932,1,1,1,1,"N","N"
"5072",5561,15,0.00187907544898341,0.00335041911483388,0.0250255362614913,0.00215964278066679,0.00393474830697843,0.0838858460651485,122,0.259083044681465,1,0.349766506028235,1,1,1,1,"N","N"
"5073",5562,8,0.0017501154195696,0.00255709157393693,0.0120145891439605,0.00204939256522226,0.00234444133299287,0.00674536256323777,128,0.227719814648993,1,0.31512462002818,1,1,1,1,"N","N"
"5074",5563,20,0.00193143408981169,0.00401486690071325,0.0285234899328859,0.0029868578255675,0.00396370759685468,0.0349040139616056,125,0.00314005554747014,1,0.0103288226503596,1,1,1,0.0987341021830562,"N","N"
"5075",5564,7,0.00387124210758789,0.00627558958900086,0.0342217834814084,0.00249687521266996,0.00709086955853465,0.151157512482978,108,0.434388439723206,1,0.528680595113169,1,1,1,1,"N","N"
"5076",5565,21,0.000815446267875983,0.00134714621642432,0.0068465014377653,0.00123852488605418,0.00153385406800798,0.0103092783505155,128,0.00462201232166774,1,0.0141166339702364,1,1,1,0.134942115677588,"N","N"
"5077",5566,1,0.00345742219178245,0.00387812547216437,0.0127648374786156,0.0035609609356528,0.00373865268361242,0.0180122225796076,128,0.664391790684161,1,0.733023499511075,1,1,1,1,"N","N"
"5078",5568,20,0.00091906994914733,0.00181116973487112,0.0127815742849911,0.00173018638998054,0.00186922038205727,0.00699300699300699,128,0.00357814423323914,1,0.0114342544834875,1,1,1,0.109301019949298,"N","N"
"5079",5569,16,0.00152293046540723,0.00252698753510623,0.0125400213447172,0.0017997048354517,0.00234112220249463,0.0267183357128289,128,0.175444742785455,1,0.256384539640747,1,1,1,1,"N","N"
"5080",5570,0,0.0118007314266435,0.0129713165640973,0.0398773006134969,0.00657046476682304,0.0126303456252487,0.0962157809983897,110,8.69890133840357e-05,0.692171579496772,0.00063931143374396,0.59813645602863,0.59813645602863,0.363266119891733,0.00611123286388062,"N","N"
